County,Chemical,Total Transfers,Total Releases,Length of Life Z-Score,Length of Life Rank,Quality of Life Z-Score,Quality of Life Rank,Health Behaviors Z-Score,Health Behaviors Rank,Clinical Care Z-Score,Clinical Care Rank,Social and Economica Factors Z-Score,Social and Economic Factors Rank,Physical Environment Z-Score,Physical Environment Rank,Deaths,Years of Potential Life Lost
Hancock,Certain glycol ethers,0.0,7335.0,-0.700092996,6,-0.638804644,5,-0.196064068,10,-0.18790387,4,-0.448655378,4,0.0075982369,56,926,6250.0749032
Hancock,Chromium,0.0,79461.13,-0.700092996,6,-0.638804644,5,-0.196064068,10,-0.18790387,4,-0.448655378,4,0.0075982369,56,926,6250.0749032
Hancock,Copper,0.55,112.65,-0.700092996,6,-0.638804644,5,-0.196064068,10,-0.18790387,4,-0.448655378,4,0.0075982369,56,926,6250.0749032
Hancock,Lead,0.44,1.102,-0.700092996,6,-0.638804644,5,-0.196064068,10,-0.18790387,4,-0.448655378,4,0.0075982369,56,926,6250.0749032
Hancock,Naphthalene,0.0,752.0,-0.700092996,6,-0.638804644,5,-0.196064068,10,-0.18790387,4,-0.448655378,4,0.0075982369,56,926,6250.0749032
Hancock,Nickel,1.16,64463.43,-0.700092996,6,-0.638804644,5,-0.196064068,10,-0.18790387,4,-0.448655378,4,0.0075982369,56,926,6250.0749032
Hancock,Nitrate compounds (water dissociable; reportable only when in aqueous solution),0.0,0.0,-0.700092996,6,-0.638804644,5,-0.196064068,10,-0.18790387,4,-0.448655378,4,0.0075982369,56,926,6250.0749032
Hancock,Nitric acid,0.0,0.0,-0.700092996,6,-0.638804644,5,-0.196064068,10,-0.18790387,4,-0.448655378,4,0.0075982369,56,926,6250.0749032
Hancock,Styrene,0.0,257590.0,-0.700092996,6,-0.638804644,5,-0.196064068,10,-0.18790387,4,-0.448655378,4,0.0075982369,56,926,6250.0749032
Hancock,Toluene,0.0,472.0,-0.700092996,6,-0.638804644,5,-0.196064068,10,-0.18790387,4,-0.448655378,4,0.0075982369,56,926,6250.0749032
Hancock,Xylene (mixed isomers),0.0,1041.0,-0.700092996,6,-0.638804644,5,-0.196064068,10,-0.18790387,4,-0.448655378,4,0.0075982369,56,926,6250.0749032
Hancock,Zinc compounds,5.0,5.0,-0.700092996,6,-0.638804644,5,-0.196064068,10,-0.18790387,4,-0.448655378,4,0.0075982369,56,926,6250.0749032
Harrison,"1,2,4-Trimethylbenzene",0.0,43.0,0.038455524,50,-0.125752064,34,-0.077069971,23,-0.0553202,28,-0.107049282,33,0.0271910128,73,642,8857.5529049
Hendricks,Ammonia,0.0,0.0,-0.892424683,2,-0.864327406,3,-0.405061142,3,-0.176673877,5,-0.52810909,3,0.0164949011,63,1627,5571.0394304
Hendricks,Chromium,0.0,87.547,-0.892424683,2,-0.864327406,3,-0.405061142,3,-0.176673877,5,-0.52810909,3,0.0164949011,63,1627,5571.0394304
Hendricks,Lead,0.0,2.821,-0.892424683,2,-0.864327406,3,-0.405061142,3,-0.176673877,5,-0.52810909,3,0.0164949011,63,1627,5571.0394304
Hendricks,Lead compounds,6.39,1098.016,-0.892424683,2,-0.864327406,3,-0.405061142,3,-0.176673877,5,-0.52810909,3,0.0164949011,63,1627,5571.0394304
Hendricks,Manganese,0.0,768.173,-0.892424683,2,-0.864327406,3,-0.405061142,3,-0.176673877,5,-0.52810909,3,0.0164949011,63,1627,5571.0394304
Hendricks,Manganese compounds,0.0,6157.0,-0.892424683,2,-0.864327406,3,-0.405061142,3,-0.176673877,5,-0.52810909,3,0.0164949011,63,1627,5571.0394304
Hendricks,Nitric acid,0.0,0.0,-0.892424683,2,-0.864327406,3,-0.405061142,3,-0.176673877,5,-0.52810909,3,0.0164949011,63,1627,5571.0394304
Hendricks,Toluene,0.0,0.0,-0.892424683,2,-0.864327406,3,-0.405061142,3,-0.176673877,5,-0.52810909,3,0.0164949011,63,1627,5571.0394304
Hendricks,Zinc compounds,132.0,37125.0,-0.892424683,2,-0.864327406,3,-0.405061142,3,-0.176673877,5,-0.52810909,3,0.0164949011,63,1627,5571.0394304
Henry,Ammonia,0.0,0.0,0.2999098757,67,0.2835574392,76,0.1003546389,63,0.0902839355,72,0.1079395817,65,-0.037099413,13,889,9780.6289824
Henry,Chromium,28.0,5518.0,0.2999098757,67,0.2835574392,76,0.1003546389,63,0.0902839355,72,0.1079395817,65,-0.037099413,13,889,9780.6289824
Henry,Copper,0.0,2026.71,0.2999098757,67,0.2835574392,76,0.1003546389,63,0.0902839355,72,0.1079395817,65,-0.037099413,13,889,9780.6289824
Henry,Diisocyanates,0.0,2.58,0.2999098757,67,0.2835574392,76,0.1003546389,63,0.0902839355,72,0.1079395817,65,-0.037099413,13,889,9780.6289824
Henry,Lead,0.0,2806.01,0.2999098757,67,0.2835574392,76,0.1003546389,63,0.0902839355,72,0.1079395817,65,-0.037099413,13,889,9780.6289824
Henry,Manganese,1.0,654.0,0.2999098757,67,0.2835574392,76,0.1003546389,63,0.0902839355,72,0.1079395817,65,-0.037099413,13,889,9780.6289824
Henry,Nickel,24.0,6756.0,0.2999098757,67,0.2835574392,76,0.1003546389,63,0.0902839355,72,0.1079395817,65,-0.037099413,13,889,9780.6289824
Henry,Nitrate compounds (water dissociable; reportable only when in aqueous solution),7448.0,744.8,0.2999098757,67,0.2835574392,76,0.1003546389,63,0.0902839355,72,0.1079395817,65,-0.037099413,13,889,9780.6289824
Henry,Nitric acid,0.0,1.0,0.2999098757,67,0.2835574392,76,0.1003546389,63,0.0902839355,72,0.1079395817,65,-0.037099413,13,889,9780.6289824
Howard,Ammonia,0.0,3059.82,0.6728557751,83,0.1983922116,63,0.1492912067,77,-0.063452476,25,0.4379116108,88,-0.072914413,3,1598,11097.330868
Howard,Chromium,0.56,1288.72,0.6728557751,83,0.1983922116,63,0.1492912067,77,-0.063452476,25,0.4379116108,88,-0.072914413,3,1598,11097.330868
Howard,Copper,23.96,5747.700000000001,0.6728557751,83,0.1983922116,63,0.1492912067,77,-0.063452476,25,0.4379116108,88,-0.072914413,3,1598,11097.330868
Howard,Lead,10.768,223.758,0.6728557751,83,0.1983922116,63,0.1492912067,77,-0.063452476,25,0.4379116108,88,-0.072914413,3,1598,11097.330868
Howard,Manganese,6.0,1693.94,0.6728557751,83,0.1983922116,63,0.1492912067,77,-0.063452476,25,0.4379116108,88,-0.072914413,3,1598,11097.330868
Howard,Nickel,79.58800000000001,14605.714,0.6728557751,83,0.1983922116,63,0.1492912067,77,-0.063452476,25,0.4379116108,88,-0.072914413,3,1598,11097.330868
Howard,Nitric acid,0.0,416.1,0.6728557751,83,0.1983922116,63,0.1492912067,77,-0.063452476,25,0.4379116108,88,-0.072914413,3,1598,11097.330868
Huntington,"1,2,4-Trimethylbenzene",0.0,0.0,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Ammonia,0.0,0.0,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Certain glycol ethers,89.7,16.2,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Copper,0.0,924.865,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Ethylbenzene,0.0,222.0,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Lead,0.0,3.07,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Lead  And Lead Compounds,0.0,8.784,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Lead compounds,0.09,0.122,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Manganese,2.0,29.0,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Manganese compounds,0.0,0.0,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Naphthalene,0.0,0.0,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Nickel,0.2,10.2,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Nitrate compounds (water dissociable; reportable only when in aqueous solution),57292.0,5729.2,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Nitric acid,0.0,10.0,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Styrene,0.0,36181.58,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Toluene,0.0,740.0,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,Xylene (mixed isomers),0.0,222.0,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Huntington,n-Hexane,0.0,124.0,-0.34153181,24,0.1298894651,58,0.0534667687,52,-0.043046428,30,-0.203276148,16,0.0465231197,84,538,7515.9909237
Jackson,Ammonia,0.0,1250.0,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,Certain glycol ethers,0.0,787.09,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,Chromium,1.35,10.547,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,Copper,1.57,3873167.34,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,Diisocyanates,0.0,0.0,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",0.0,3347.0,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,Lead,0.0,0.0,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,Manganese,9.0,4313.710999999999,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,Methanol,0.0,1166.25,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,Nickel,3.13,5.28,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,Nitrate compounds (water dissociable; reportable only when in aqueous solution),10085.0,5154.5,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,Toluene,0.0,10506.74,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,Zinc compounds,20.33,10300.33,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jackson,n-Hexane,0.0,129982.25,0.2168728657,64,-0.16212212,31,0.0217309951,46,-0.11079695,15,0.0392841834,56,-0.007085767,45,681,9487.4631697
Jasper,Chromium,0.0,0.067,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Copper,0.0,0.0,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Ethylbenzene,0.0,0.0,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",0.0,51137.0,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Lead,0.0,0.049,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Lead compounds,0.0,31463.506,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Manganese,0.0,21.3,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Manganese compounds,0.0,79402.0,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Methanol,0.0,1289.0,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Nickel,0.0,0.67,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Nitrate compounds (water dissociable; reportable only when in aqueous solution),0.0,0.0,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Nitric acid,0.0,0.0,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Toluene,0.0,0.0,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Xylene (mixed isomers),0.0,0.0,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,Zinc compounds,0.0,114637.78,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jasper,n-Hexane,0.0,3196.0,-0.207161538,33,-0.235856173,23,-0.114611659,20,0.0653448014,67,-0.072902685,37,-0.000326911,49,502,7990.3910736
Jay,Chromium,5.0,10.0,0.418618948,77,0.368644516,79,0.1380312293,73,-0.013659992,42,0.0813576879,60,-0.033892474,15,330,10199.736578
Jay,Copper,0.129,144.299,0.418618948,77,0.368644516,79,0.1380312293,73,-0.013659992,42,0.0813576879,60,-0.033892474,15,330,10199.736578
Jay,Lead,0.001,2.532,0.418618948,77,0.368644516,79,0.1380312293,73,-0.013659992,42,0.0813576879,60,-0.033892474,15,330,10199.736578
Jay,Lead  And Lead Compounds,0.0,374.328,0.418618948,77,0.368644516,79,0.1380312293,73,-0.013659992,42,0.0813576879,60,-0.033892474,15,330,10199.736578
Jay,Manganese,9.0,19.0,0.418618948,77,0.368644516,79,0.1380312293,73,-0.013659992,42,0.0813576879,60,-0.033892474,15,330,10199.736578
Jay,Nickel,5.0,11.0,0.418618948,77,0.368644516,79,0.1380312293,73,-0.013659992,42,0.0813576879,60,-0.033892474,15,330,10199.736578
Jay,n-Hexane,0.0,4330.0,0.418618948,77,0.368644516,79,0.1380312293,73,-0.013659992,42,0.0813576879,60,-0.033892474,15,330,10199.736578
Jefferson,"1,2,4-Trimethylbenzene",0.0,5688.0,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jefferson,Certain glycol ethers,0.0,41808.33,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jefferson,Chromium,0.3,555.41,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jefferson,Copper,1.47,784.33,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jefferson,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",0.0,101297.0,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jefferson,Lead,0.0,7.7,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jefferson,Lead  And Lead Compounds,0.0,17320.0,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jefferson,Manganese,2.32,343.6,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jefferson,Manganese compounds,0.0,1016.68,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jefferson,Nickel,0.29,26.82,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jefferson,Nitric acid,0.0,0.0,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jefferson,Polycyclic aromatic compounds,0.0,3.0,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jefferson,Zinc compounds,0.0,43680.0,0.0580391615,51,0.2443091153,68,-0.011194531,41,0.0103948271,49,0.0849985118,63,-0.003211774,48,567,8926.6937978
Jennings,Certain glycol ethers,0.0,13110.01,0.7507809621,85,0.0256712506,48,0.1845969422,83,-0.019463375,40,0.231575197,75,0.0245548053,71,549,11372.449165
Jennings,Chromium,0.0,0.0,0.7507809621,85,0.0256712506,48,0.1845969422,83,-0.019463375,40,0.231575197,75,0.0245548053,71,549,11372.449165
Jennings,Copper,2.75,4319.26,0.7507809621,85,0.0256712506,48,0.1845969422,83,-0.019463375,40,0.231575197,75,0.0245548053,71,549,11372.449165
Jennings,Ethylene glycol,0.0,0.0,0.7507809621,85,0.0256712506,48,0.1845969422,83,-0.019463375,40,0.231575197,75,0.0245548053,71,549,11372.449165
Jennings,Lead,0.0,0.0,0.7507809621,85,0.0256712506,48,0.1845969422,83,-0.019463375,40,0.231575197,75,0.0245548053,71,549,11372.449165
Jennings,Lead compounds,0.0,76.93,0.7507809621,85,0.0256712506,48,0.1845969422,83,-0.019463375,40,0.231575197,75,0.0245548053,71,549,11372.449165
Jennings,Manganese,0.0,0.0,0.7507809621,85,0.0256712506,48,0.1845969422,83,-0.019463375,40,0.231575197,75,0.0245548053,71,549,11372.449165
Jennings,Polycyclic aromatic compounds,0.0,0.12,0.7507809621,85,0.0256712506,48,0.1845969422,83,-0.019463375,40,0.231575197,75,0.0245548053,71,549,11372.449165
Jennings,Styrene,0.0,7183.16,0.7507809621,85,0.0256712506,48,0.1845969422,83,-0.019463375,40,0.231575197,75,0.0245548053,71,549,11372.449165
Johnson,"1,2,4-Trimethylbenzene",0.0,3761.0,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Certain glycol ethers,0.0,146.0,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Chromium,0.004,5529.004,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Copper,0.0,352.0,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Diisocyanates,0.0,16898.033,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Ethylbenzene,0.0,657.0,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Ethylene glycol,0.0,289.9,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Lead  And Lead Compounds,0.0,1033.42,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Manganese,0.0,2683.0,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Nickel,0.01,7108.01,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Nitrate compounds (water dissociable; reportable only when in aqueous solution),12517.0,12517.0,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Nitric acid,2.0,3.76,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Polycyclic aromatic compounds,0.0,5.5,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Johnson,Xylene (mixed isomers),0.0,2627.0,-0.582760827,12,-0.518221731,8,-0.355361721,4,-0.14316355,9,-0.335377488,8,0.0196462175,68,1825,6664.3212818
Knox,Ammonia,0.0,225408.0,0.471430164,79,0.1642871434,62,0.1493381098,78,-0.064855495,24,0.046361034,58,-8.4229e-05,50,663,10386.188897
Knox,Copper,0.0,88250.4,0.471430164,79,0.1642871434,62,0.1493381098,78,-0.064855495,24,0.046361034,58,-8.4229e-05,50,663,10386.188897
Knox,"Hydrochloric acid (acid aerosols including mists, vapors, gas, fog, and other airborne forms of any particle size)",0.0,778.0,0.471430164,79,0.1642871434,62,0.1493381098,78,-0.064855495,24,0.046361034,58,-8.4229e-05,50,663,10386.188897
Knox,Lead,0.0,253.65,0.471430164,79,0.1642871434,62,0.1493381098,78,-0.064855495,24,0.046361034,58,-8.4229e-05,50,663,10386.188897
Knox,Lead  And Lead Compounds,0.0,27555.41,0.471430164,79,0.1642871434,62,0.1493381098,78,-0.064855495,24,0.046361034,58,-8.4229e-05,50,663,10386.188897
Knox,Manganese,0.0,92768.546,0.471430164,79,0.1642871434,62,0.1493381098,78,-0.064855495,24,0.046361034,58,-8.4229e-05,50,663,10386.188897
Knox,Polycyclic aromatic compounds,0.0,0.5,0.471430164,79,0.1642871434,62,0.1493381098,78,-0.064855495,24,0.046361034,58,-8.4229e-05,50,663,10386.188897
Knox,Zinc compounds,0.0,91515.0,0.471430164,79,0.1642871434,62,0.1493381098,78,-0.064855495,24,0.046361034,58,-8.4229e-05,50,663,10386.188897
Kosciusko,Certain glycol ethers,0.0,0.0,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Chromium,11.397,119.633,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Copper,4.27,2349.407,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Diisocyanates,0.0,15.0,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Lead,2.19,40.661,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Manganese,0.241,12.239,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Manganese compounds,0.3,1766.01,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Methanol,0.0,5634.0,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Nickel,60.109,246.674,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Nitrate compounds (water dissociable; reportable only when in aqueous solution),56959.0,5443.5,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Nitric acid,12301.0,14755.0,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Styrene,0.0,264186.0,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Toluene,0.0,76095.0,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Xylene (mixed isomers),0.0,6.0,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,Zinc compounds,0.0,38.0,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
Kosciusko,n-Hexane,0.0,706032.0,-0.334638113,25,-0.461363871,9,-0.117872851,19,0.0289721884,57,-0.201025779,17,0.0084895728,57,1095,7540.3294268
LaGrange,Certain glycol ethers,0.0,674.74,-0.671338449,7,-0.120056468,35,0.0187327699,45,0.3625439671,92,0.0912222024,64,-0.09057771,2,408,6351.5940935
LaGrange,Chromium,0.0,251.0,-0.671338449,7,-0.120056468,35,0.0187327699,45,0.3625439671,92,0.0912222024,64,-0.09057771,2,408,6351.5940935
LaGrange,Copper,0.0,0.0,-0.671338449,7,-0.120056468,35,0.0187327699,45,0.3625439671,92,0.0912222024,64,-0.09057771,2,408,6351.5940935
LaGrange,Diisocyanates,0.0,0.0,-0.671338449,7,-0.120056468,35,0.0187327699,45,0.3625439671,92,0.0912222024,64,-0.09057771,2,408,6351.5940935
LaGrange,Lead,0.0,8.0,-0.671338449,7,-0.120056468,35,0.0187327699,45,0.3625439671,92,0.0912222024,64,-0.09057771,2,408,6351.5940935
LaGrange,Manganese,0.0,58.0,-0.671338449,7,-0.120056468,35,0.0187327699,45,0.3625439671,92,0.0912222024,64,-0.09057771,2,408,6351.5940935
LaGrange,Nickel,0.0,26.0,-0.671338449,7,-0.120056468,35,0.0187327699,45,0.3625439671,92,0.0912222024,64,-0.09057771,2,408,6351.5940935
LaGrange,Nitrate compounds (water dissociable; reportable only when in aqueous solution),0.0,24928.0,-0.671338449,7,-0.120056468,35,0.0187327699,45,0.3625439671,92,0.0912222024,64,-0.09057771,2,408,6351.5940935
